OrderID,ItemID,Quantity,UnitPrice,TotalItemPrice
6830,18,5,12.0,60.0
6830,31,2,7.0,14.0
6831,39,10,5.0,50.0
6831,42,9,3.0,27.0
6831,6,8,10.0,80.0
6831,25,3,9.0,27.0
6831,15,4,18.0,72.0
6832,3,1,12.0,12.0
6832,30,10,10.0,100.0
6833,5,2,12.0,24.0
6834,35,4,7.0,28.0
6834,3,9,12.0,108.0
6835,8,1,10.0,10.0
1001,42,5,3.0,15.0
1001,18,5,12.0,60.0
1001,11,3,15.0,45.0
6836,38,1,6.0,6.0
6837,1,5,10.0,50.0
6837,39,2,5.0,10.0
1001,33,5,6.0,30.0
1001,38,4,6.0,24.0
6838,42,2,3.0,6.0
6838,15,7,18.0,126.0
6838,42,7,3.0,21.0
6838,27,2,9.0,18.0
6838,13,5,12.0,60.0
6838,41,9,3.0,27.0
6838,13,4,12.0,48.0
6838,43,6,3.0,18.0
6839,27,10,9.0,90.0
6839,24,6,8.0,48.0
6840,2,3,11.0,33.0
6840,6,3,10.0,30.0
6841,18,8,12.0,96.0
6841,28,9,12.0,108.0
6842,8,8,10.0,80.0
6842,29,2,7.0,14.0
6843,15,2,18.0,36.0
6843,43,6,3.0,18.0
6843,1,2,10.0,20.0
6844,1,9,10.0,90.0
6845,6,4,10.0,40.0
6845,7,9,11.0,99.0
6846,4,5,11.0,55.0
6846,38,6,6.0,36.0
6847,12,9,17.0,153.0
6847,43,3,3.0,9.0
6848,41,10,3.0,30.0
6849,7,3,11.0,33.0
6849,29,7,7.0,49.0
6849,19,4,11.0,44.0
6850,42,4,3.0,12.0
6850,35,10,7.0,70.0
6851,16,7,20.0,140.0
6852,18,9,12.0,108.0
6852,24,1,8.0,8.0
6852,20,4,10.0,40.0
6852,8,2,10.0,20.0
6852,21,9,8.0,72.0
6852,7,9,11.0,99.0
6853,24,7,8.0,56.0
6853,6,4,10.0,40.0
1001,13,3,12.0,36.0
6854,23,10,6.0,60.0
6854,8,4,10.0,40.0
6855,35,8,7.0,56.0
1001,1,3,10.0,30.0
1001,19,5,11.0,55.0
6856,40,3,7.0,21.0
6857,6,6,10.0,60.0
6857,26,2,10.0,20.0
6857,7,4,11.0,44.0
6857,23,6,6.0,36.0
6857,41,3,3.0,9.0
6857,1,5,10.0,50.0
6857,10,3,12.0,36.0
6858,10,9,12.0,108.0
6858,13,4,12.0,48.0
6859,14,6,14.0,84.0
1001,19,3,11.0,33.0
6860,7,10,11.0,110.0
6860,43,6,3.0,18.0
6861,3,4,12.0,48.0
6861,2,6,11.0,66.0
6861,41,7,3.0,21.0
6861,21,7,8.0,56.0
6861,36,10,9.0,90.0
6861,34,7,8.0,56.0
6862,8,7,10.0,70.0
6862,42,9,3.0,27.0
6863,29,1,7.0,7.0
6863,4,4,11.0,44.0
6863,23,2,6.0,12.0
6863,17,4,10.0,40.0
6863,14,1,14.0,14.0
6863,28,1,12.0,12.0
6864,18,3,12.0,36.0
1001,19,3,11.0,33.0
1001,26,5,10.0,50.0
6865,39,7,5.0,35.0
6865,6,2,10.0,20.0
6865,40,10,7.0,70.0
6865,20,2,10.0,20.0
6865,34,8,8.0,64.0
6865,22,6,7.0,42.0
6865,23,3,6.0,18.0
6865,32,2,5.0,10.0
6865,5,7,12.0,84.0
6865,31,3,7.0,21.0
6866,4,2,11.0,22.0
6866,31,2,7.0,14.0
6866,3,7,12.0,84.0
6866,24,9,8.0,72.0
6866,1,5,10.0,50.0
6866,36,1,9.0,9.0
6866,8,1,10.0,10.0
6866,18,9,12.0,108.0
6866,16,6,20.0,120.0
6866,6,10,10.0,100.0
6867,33,2,6.0,12.0
6868,9,1,10.0,10.0
6869,30,3,10.0,30.0
6869,35,7,7.0,49.0
6870,6,9,10.0,90.0
6870,24,2,8.0,16.0
6870,7,7,11.0,77.0
6870,11,10,15.0,150.0
6870,1,4,10.0,40.0
6870,7,5,11.0,55.0
6870,10,9,12.0,108.0
6870,35,4,7.0,28.0
6870,30,7,10.0,70.0
6870,20,4,10.0,40.0
6871,14,5,14.0,70.0
6872,26,10,10.0,100.0
6872,41,4,3.0,12.0
6872,25,9,9.0,81.0
6872,31,2,7.0,14.0
6872,35,10,7.0,70.0
6872,17,6,10.0,60.0
6873,41,9,3.0,27.0
6874,36,8,9.0,72.0
6874,10,9,12.0,108.0
6874,42,7,3.0,21.0
6875,39,9,5.0,45.0
6875,11,1,15.0,15.0
6876,14,7,14.0,98.0
6876,4,7,11.0,77.0
6876,31,8,7.0,56.0
6876,7,8,11.0,88.0
6876,18,4,12.0,48.0
6877,1,4,10.0,40.0
6877,3,2,12.0,24.0
6878,27,5,9.0,45.0
6878,17,5,10.0,50.0
6878,23,6,6.0,36.0
6879,1,3,10.0,30.0
6879,9,1,10.0,10.0
6880,39,2,5.0,10.0
6880,16,9,20.0,180.0
6881,4,5,11.0,55.0
6882,13,8,12.0,96.0
6882,14,3,14.0,42.0
6883,34,6,8.0,48.0
6883,22,7,7.0,49.0
6883,30,10,10.0,100.0
6884,40,5,7.0,35.0
6884,23,2,6.0,12.0
1001,15,1,18.0,18.0
1001,24,2,8.0,16.0
1001,18,5,12.0,60.0
6885,16,2,20.0,40.0
6885,15,1,18.0,18.0
6885,21,5,8.0,40.0
6886,31,4,7.0,28.0
6886,22,8,7.0,56.0
6886,15,8,18.0,144.0
6886,42,9,3.0,27.0
6887,14,3,14.0,42.0
6887,38,1,6.0,6.0
6887,34,3,8.0,24.0
6888,37,2,8.0,16.0
6888,34,1,8.0,8.0
6889,37,9,8.0,72.0
6890,26,2,10.0,20.0
6890,38,5,6.0,30.0
6891,43,2,3.0,6.0
6891,42,6,3.0,18.0
6891,33,5,6.0,30.0
6892,33,10,6.0,60.0
6892,13,1,12.0,12.0
6892,18,6,12.0,72.0
6892,43,9,3.0,27.0
6892,38,4,6.0,24.0
6892,16,3,20.0,60.0
6892,39,1,5.0,5.0
6892,20,2,10.0,20.0
6892,26,8,10.0,80.0
6893,4,1,11.0,11.0
6894,24,8,8.0,64.0
6894,23,8,6.0,48.0
6894,25,4,9.0,36.0
6895,36,9,9.0,81.0
6895,39,8,5.0,40.0
6895,5,4,12.0,48.0
6896,11,7,15.0,105.0
6897,30,4,10.0,40.0
6897,8,5,10.0,50.0
6898,22,8,7.0,56.0
6898,32,7,5.0,35.0
6899,35,6,7.0,42.0
6900,2,1,11.0,11.0
6900,34,10,8.0,80.0
6900,17,5,10.0,50.0
6901,16,1,20.0,20.0
6901,37,10,8.0,80.0
6902,5,2,12.0,24.0
6902,40,4,7.0,28.0
6903,16,2,20.0,40.0
6903,6,8,10.0,80.0
6903,8,4,10.0,40.0
6903,24,2,8.0,16.0
6903,27,3,9.0,27.0
6903,27,4,9.0,36.0
6903,30,10,10.0,100.0
6903,15,3,18.0,54.0
6904,32,7,5.0,35.0
6905,43,6,3.0,18.0
6906,29,5,7.0,35.0
6906,38,4,6.0,24.0
6907,27,10,9.0,90.0
6907,3,2,12.0,24.0
6908,26,6,10.0,60.0
6909,12,1,17.0,17.0
6909,30,5,10.0,50.0
6910,5,6,12.0,72.0
6910,42,10,3.0,30.0
6911,26,2,10.0,20.0
6911,9,9,10.0,90.0
6912,27,6,9.0,54.0
6912,24,10,8.0,80.0
6913,23,1,6.0,6.0
6913,15,9,18.0,162.0
6913,43,9,3.0,27.0
6913,8,9,10.0,90.0
6913,2,1,11.0,11.0
6914,19,10,11.0,110.0
6914,32,10,5.0,50.0
6914,21,4,8.0,32.0
6915,9,9,10.0,90.0
6915,37,10,8.0,80.0
6916,1,8,10.0,80.0
6916,32,2,5.0,10.0
6916,27,4,9.0,36.0
6916,33,5,6.0,30.0
6916,37,10,8.0,80.0
6917,43,7,3.0,21.0
6917,18,2,12.0,24.0
6917,15,1,18.0,18.0
6917,37,10,8.0,80.0
6917,21,7,8.0,56.0
6917,42,6,3.0,18.0
6917,11,4,15.0,60.0
6917,39,5,5.0,25.0
6917,4,9,11.0,99.0
6918,28,8,12.0,96.0
6919,41,6,3.0,18.0
6920,12,5,17.0,85.0
6921,3,3,12.0,36.0
6922,41,6,3.0,18.0
6922,7,10,11.0,110.0
6922,10,10,12.0,120.0
6923,3,6,12.0,72.0
6923,43,6,3.0,18.0
6924,9,8,10.0,80.0
6924,35,10,7.0,70.0
6924,26,2,10.0,20.0
6924,14,10,14.0,140.0
6924,7,10,11.0,110.0
6925,8,9,10.0,90.0
6925,42,2,3.0,6.0
6926,15,2,18.0,36.0
6926,38,9,6.0,54.0
6927,8,6,10.0,60.0
6927,13,4,12.0,48.0
6927,3,9,12.0,108.0
6927,11,10,15.0,150.0
6927,5,5,12.0,60.0
6927,25,6,9.0,54.0
6927,7,3,11.0,33.0
6928,8,6,10.0,60.0
6929,24,5,8.0,40.0
6929,23,10,6.0,60.0
6930,43,9,3.0,27.0
6930,17,3,10.0,30.0
6931,13,10,12.0,120.0
6931,25,7,9.0,63.0
6932,31,4,7.0,28.0
6933,32,10,5.0,50.0
6933,25,3,9.0,27.0
6933,7,10,11.0,110.0
6933,41,9,3.0,27.0
6933,26,8,10.0,80.0
6934,35,4,7.0,28.0
6934,41,7,3.0,21.0
6935,8,10,10.0,100.0
6935,13,4,12.0,48.0
6936,31,1,7.0,7.0
6937,34,8,8.0,64.0
6937,43,9,3.0,27.0
6937,9,9,10.0,90.0
6937,4,1,11.0,11.0
6937,27,9,9.0,81.0
6937,43,10,3.0,30.0
6937,21,7,8.0,56.0
6937,3,8,12.0,96.0
6938,7,1,11.0,11.0
6938,2,7,11.0,77.0
6938,28,7,12.0,84.0
6938,20,6,10.0,60.0
6938,19,1,11.0,11.0
6939,25,10,9.0,90.0
6939,2,9,11.0,99.0
6940,6,7,10.0,70.0
6940,23,1,6.0,6.0
6940,27,5,9.0,45.0
6940,16,7,20.0,140.0
6940,24,2,8.0,16.0
6941,27,5,9.0,45.0
6942,20,3,10.0,30.0
6943,42,3,3.0,9.0
6943,25,9,9.0,81.0
6944,24,9,8.0,72.0
6945,10,1,12.0,12.0
6945,15,5,18.0,90.0
6946,19,1,11.0,11.0
6946,6,2,10.0,20.0
6946,4,4,11.0,44.0
6946,19,1,11.0,11.0
6946,19,8,11.0,88.0
6946,11,3,15.0,45.0
6946,14,3,14.0,42.0
6946,19,1,11.0,11.0
6946,31,2,7.0,14.0
6946,5,6,12.0,72.0
6947,33,7,6.0,42.0
6947,27,7,9.0,63.0
6948,9,2,10.0,20.0
6949,31,5,7.0,35.0
6949,10,2,12.0,24.0
6949,25,6,9.0,54.0
6949,10,5,12.0,60.0
6949,38,7,6.0,42.0
6949,33,7,6.0,42.0
6949,36,2,9.0,18.0
6949,42,3,3.0,9.0
6949,29,8,7.0,56.0
6950,39,3,5.0,15.0
6950,42,10,3.0,30.0
6950,1,1,10.0,10.0
6951,15,2,18.0,36.0
6951,4,9,11.0,99.0
6951,13,7,12.0,84.0
6952,35,2,7.0,14.0
6952,28,8,12.0,96.0
6952,1,2,10.0,20.0
6952,23,10,6.0,60.0
6952,43,6,3.0,18.0
6953,38,4,6.0,24.0
6954,25,8,9.0,72.0
1001,40,3,7.0,21.0
1001,21,1,8.0,8.0
6955,38,6,6.0,36.0
6955,31,2,7.0,14.0
6956,34,4,8.0,32.0
6957,8,2,10.0,20.0
6957,34,4,8.0,32.0
6958,36,7,9.0,63.0
6958,31,3,7.0,21.0
6958,5,7,12.0,84.0
6959,22,1,7.0,7.0
1001,22,4,7.0,28.0
1001,5,5,12.0,60.0
1001,24,3,8.0,24.0
6960,20,7,10.0,70.0
6961,34,10,8.0,80.0
1001,34,1,8.0,8.0
1001,26,1,10.0,10.0
1001,35,1,7.0,7.0
6962,33,3,6.0,18.0
6963,4,4,11.0,44.0
6963,32,5,5.0,25.0
6963,32,10,5.0,50.0
6964,1,1,10.0,10.0
6964,15,7,18.0,126.0
6964,16,10,20.0,200.0
6964,14,10,14.0,140.0
6964,16,3,20.0,60.0
6964,30,7,10.0,70.0
6964,21,5,8.0,40.0
6965,19,5,11.0,55.0
6965,35,2,7.0,14.0
6965,34,6,8.0,48.0
6965,7,10,11.0,110.0
6965,37,6,8.0,48.0
6965,2,8,11.0,88.0
6965,42,8,3.0,24.0
6965,20,10,10.0,100.0
6965,12,2,17.0,34.0
6965,7,6,11.0,66.0
6966,40,10,7.0,70.0
6966,33,9,6.0,54.0
6966,30,5,10.0,50.0
6967,4,6,11.0,66.0
6967,42,5,3.0,15.0
6968,19,8,11.0,88.0
6969,37,3,8.0,24.0
6969,25,9,9.0,81.0
6969,27,2,9.0,18.0
6969,36,9,9.0,81.0
6969,12,9,17.0,153.0
6970,16,2,20.0,40.0
6970,12,2,17.0,34.0
6970,34,4,8.0,32.0
6970,20,7,10.0,70.0
6970,25,4,9.0,36.0
6970,42,6,3.0,18.0
6970,38,4,6.0,24.0
6970,42,9,3.0,27.0
6971,18,10,12.0,120.0
6972,29,1,7.0,7.0
6972,19,8,11.0,88.0
6972,24,5,8.0,40.0
6973,8,3,10.0,30.0
6973,32,10,5.0,50.0
1001,17,2,10.0,20.0
6974,41,1,3.0,3.0
6975,15,1,18.0,18.0
6976,4,2,11.0,22.0
6976,35,7,7.0,49.0
6976,37,9,8.0,72.0
6976,41,5,3.0,15.0
6976,39,4,5.0,20.0
6976,39,8,5.0,40.0
6977,11,9,15.0,135.0
6977,11,10,15.0,150.0
6978,39,10,5.0,50.0
6978,23,3,6.0,18.0
6979,5,8,12.0,96.0
6979,42,8,3.0,24.0
6979,27,10,9.0,90.0
6979,27,5,9.0,45.0
6979,18,6,12.0,72.0
6980,3,3,12.0,36.0
6980,37,7,8.0,56.0
6980,23,2,6.0,12.0
6980,5,9,12.0,108.0
6980,27,4,9.0,36.0
6980,17,7,10.0,70.0
6980,26,6,10.0,60.0
6980,14,8,14.0,112.0
6980,41,9,3.0,27.0
6980,29,1,7.0,7.0
6981,1,4,10.0,40.0
6981,35,7,7.0,49.0
6982,27,5,9.0,45.0
6982,9,1,10.0,10.0
6982,8,10,10.0,100.0
6982,43,9,3.0,27.0
6982,22,8,7.0,56.0
6983,19,8,11.0,88.0
6984,19,9,11.0,99.0
6984,23,2,6.0,12.0
6985,28,6,12.0,72.0
6985,8,1,10.0,10.0
6985,16,2,20.0,40.0
6985,22,10,7.0,70.0
6985,26,6,10.0,60.0
6986,29,4,7.0,28.0
6986,14,8,14.0,112.0
6986,41,5,3.0,15.0
6986,38,3,6.0,18.0
6986,3,8,12.0,96.0
6987,18,7,12.0,84.0
6987,26,3,10.0,30.0
6987,4,10,11.0,110.0
6987,3,2,12.0,24.0
6987,29,9,7.0,63.0
6987,7,8,11.0,88.0
6987,28,4,12.0,48.0
6987,31,1,7.0,7.0
6988,23,9,6.0,54.0
6988,42,8,3.0,24.0
6988,1,8,10.0,80.0
6988,26,3,10.0,30.0
6988,27,4,9.0,36.0
6988,30,8,10.0,80.0
6988,32,6,5.0,30.0
6988,4,1,11.0,11.0
6988,32,1,5.0,5.0
6989,43,6,3.0,18.0
6989,39,2,5.0,10.0
6990,43,2,3.0,6.0
6990,37,4,8.0,32.0
6991,17,10,10.0,100.0
6992,20,1,10.0,10.0
6992,23,9,6.0,54.0
6993,23,7,6.0,42.0
6993,21,2,8.0,16.0
6993,25,4,9.0,36.0
6993,21,6,8.0,48.0
6993,37,8,8.0,64.0
6993,14,5,14.0,70.0
6993,21,10,8.0,80.0
6993,43,8,3.0,24.0
6993,9,5,10.0,50.0
6994,7,6,11.0,66.0
6994,19,8,11.0,88.0
6994,37,9,8.0,72.0
6994,9,2,10.0,20.0
6994,10,7,12.0,84.0
6995,14,5,14.0,70.0
6995,17,6,10.0,60.0
6996,34,5,8.0,40.0
6996,33,2,6.0,12.0
6997,25,3,9.0,27.0
6997,7,10,11.0,110.0
6998,28,10,12.0,120.0
6998,1,9,10.0,90.0
6999,36,10,9.0,90.0
1001,20,1,10.0,10.0
7000,8,7,10.0,70.0
7000,19,6,11.0,66.0
7001,42,6,3.0,18.0
7001,36,1,9.0,9.0
7001,29,7,7.0,49.0
7001,11,6,15.0,90.0
7001,11,9,15.0,135.0
7001,18,4,12.0,48.0
7001,34,5,8.0,40.0
7002,18,8,12.0,96.0
7002,19,3,11.0,33.0
7003,41,3,3.0,9.0
7003,34,10,8.0,80.0
7004,42,7,3.0,21.0
7004,8,8,10.0,80.0
7004,30,2,10.0,20.0
7004,5,9,12.0,108.0
7004,10,7,12.0,84.0
7004,5,10,12.0,120.0
7004,15,2,18.0,36.0
7004,4,3,11.0,33.0
7005,39,6,5.0,30.0
7005,12,7,17.0,119.0
7005,2,3,11.0,33.0
7006,10,2,12.0,24.0
7006,12,4,17.0,68.0
7006,9,7,10.0,70.0
7006,18,4,12.0,48.0
7006,1,10,10.0,100.0
7006,29,7,7.0,49.0
7007,11,7,15.0,105.0
7007,24,6,8.0,48.0
7007,13,2,12.0,24.0
7007,10,2,12.0,24.0
7007,1,10,10.0,100.0
7007,1,8,10.0,80.0
7007,14,4,14.0,56.0
7007,23,6,6.0,36.0
7007,22,8,7.0,56.0
7007,33,3,6.0,18.0
7008,9,7,10.0,70.0
7008,30,7,10.0,70.0
7008,15,9,18.0,162.0
7008,9,8,10.0,80.0
7008,19,1,11.0,11.0
7008,18,7,12.0,84.0
7008,15,4,18.0,72.0
7008,4,5,11.0,55.0
7008,3,9,12.0,108.0
7009,14,2,14.0,28.0
7009,42,3,3.0,9.0
7009,27,4,9.0,36.0
7009,26,7,10.0,70.0
7009,21,9,8.0,72.0
7009,13,3,12.0,36.0
7009,27,6,9.0,54.0
7009,14,10,14.0,140.0
7009,29,5,7.0,35.0
7009,13,3,12.0,36.0
7010,41,10,3.0,30.0
7010,2,1,11.0,11.0
7010,20,10,10.0,100.0
7010,31,4,7.0,28.0
7010,32,7,5.0,35.0
7010,7,5,11.0,55.0
7011,21,1,8.0,8.0
1001,11,5,15.0,75.0
1001,40,2,7.0,14.0
1001,21,3,8.0,24.0
7012,34,3,8.0,24.0
7012,23,2,6.0,12.0
7012,23,4,6.0,24.0
7012,18,2,12.0,24.0
7012,15,7,18.0,126.0
7012,6,9,10.0,90.0
7013,3,3,12.0,36.0
7013,14,9,14.0,126.0
7014,35,2,7.0,14.0
7015,21,9,8.0,72.0
1001,16,2,20.0,40.0
7016,12,3,17.0,51.0
7017,35,9,7.0,63.0
7017,19,5,11.0,55.0
7017,14,8,14.0,112.0
7017,15,4,18.0,72.0
7017,43,4,3.0,12.0
7017,23,8,6.0,48.0
7017,41,2,3.0,6.0
7018,4,6,11.0,66.0
7019,12,5,17.0,85.0
7019,37,3,8.0,24.0
7019,42,9,3.0,27.0
7019,25,5,9.0,45.0
7019,36,1,9.0,9.0
7019,25,7,9.0,63.0
7019,7,10,11.0,110.0
7019,5,5,12.0,60.0
7020,41,5,3.0,15.0
7020,31,1,7.0,7.0
7020,43,6,3.0,18.0
7021,3,8,12.0,96.0
7021,3,10,12.0,120.0
7021,15,9,18.0,162.0
7021,13,3,12.0,36.0
7021,38,8,6.0,48.0
7021,4,8,11.0,88.0
7021,35,5,7.0,35.0
7021,26,7,10.0,70.0
7022,30,10,10.0,100.0
7022,11,1,15.0,15.0
7023,7,1,11.0,11.0
7023,14,7,14.0,98.0
7023,1,4,10.0,40.0
7023,19,1,11.0,11.0
7023,26,6,10.0,60.0
7023,3,4,12.0,48.0
7023,14,9,14.0,126.0
7023,40,1,7.0,7.0
7023,43,10,3.0,30.0
7023,41,1,3.0,3.0
7024,5,10,12.0,120.0
7024,16,4,20.0,80.0
7024,14,3,14.0,42.0
7024,28,7,12.0,84.0
7024,40,10,7.0,70.0
7024,21,7,8.0,56.0
7025,33,4,6.0,24.0
7025,12,2,17.0,34.0
7026,32,3,5.0,15.0
7026,5,9,12.0,108.0
7026,26,7,10.0,70.0
7026,22,1,7.0,7.0
7026,21,1,8.0,8.0
7027,31,3,7.0,21.0
7027,28,5,12.0,60.0
7028,2,7,11.0,77.0
7029,18,2,12.0,24.0
7029,13,3,12.0,36.0
7030,10,4,12.0,48.0
1001,1,4,10.0,40.0
1001,5,2,12.0,24.0
7031,33,7,6.0,42.0
7032,21,6,8.0,48.0
7032,29,10,7.0,70.0
7032,9,5,10.0,50.0
7032,39,4,5.0,20.0
7032,43,8,3.0,24.0
7032,15,8,18.0,144.0
7032,42,8,3.0,24.0
7032,11,7,15.0,105.0
7033,16,1,20.0,20.0
1001,36,5,9.0,45.0
1001,24,3,8.0,24.0
1001,2,2,11.0,22.0
7034,10,3,12.0,36.0
7034,30,3,10.0,30.0
7035,27,3,9.0,27.0
7036,16,5,20.0,100.0
7036,36,8,9.0,72.0
7037,19,9,11.0,99.0
7037,33,2,6.0,12.0
7037,15,6,18.0,108.0
7038,17,6,10.0,60.0
7038,18,5,12.0,60.0
7039,18,8,12.0,96.0
7039,8,1,10.0,10.0
7040,40,7,7.0,49.0
7041,27,8,9.0,72.0
7041,22,5,7.0,35.0
7041,3,3,12.0,36.0
7041,14,1,14.0,14.0
7041,34,9,8.0,72.0
7041,3,6,12.0,72.0
7041,19,5,11.0,55.0
7041,17,9,10.0,90.0
7042,36,9,9.0,81.0
7042,40,8,7.0,56.0
7042,3,9,12.0,108.0
7042,18,1,12.0,12.0
7042,23,2,6.0,12.0
7043,27,6,9.0,54.0
7043,27,3,9.0,27.0
7044,9,10,10.0,100.0
7044,16,1,20.0,20.0
7044,38,5,6.0,30.0
7044,23,7,6.0,42.0
7044,33,1,6.0,6.0
7044,36,5,9.0,45.0
7044,20,7,10.0,70.0
7044,42,8,3.0,24.0
7045,21,7,8.0,56.0
7045,34,3,8.0,24.0
7045,28,9,12.0,108.0
7046,32,8,5.0,40.0
7046,29,10,7.0,70.0
7047,20,9,10.0,90.0
7047,1,6,10.0,60.0
7047,22,3,7.0,21.0
7048,33,5,6.0,30.0
7048,36,9,9.0,81.0
7049,41,9,3.0,27.0
7049,14,3,14.0,42.0
7050,18,3,12.0,36.0
7050,22,8,7.0,56.0
1001,37,1,8.0,8.0
7051,32,1,5.0,5.0
7051,7,8,11.0,88.0
7051,28,1,12.0,12.0
7051,32,7,5.0,35.0
7051,1,4,10.0,40.0
7052,15,2,18.0,36.0
7052,5,1,12.0,12.0
7052,2,9,11.0,99.0
7052,27,3,9.0,27.0
7052,16,1,20.0,20.0
7052,4,6,11.0,66.0
7053,17,7,10.0,70.0
7053,14,8,14.0,112.0
7053,18,6,12.0,72.0
7053,22,10,7.0,70.0
7053,19,6,11.0,66.0
7053,21,6,8.0,48.0
7053,7,6,11.0,66.0
7053,14,9,14.0,126.0
7053,3,6,12.0,72.0
7054,42,5,3.0,15.0
7054,9,8,10.0,80.0
7054,21,10,8.0,80.0
7054,13,4,12.0,48.0
7054,31,7,7.0,49.0
7054,13,4,12.0,48.0
7054,35,2,7.0,14.0
7054,6,4,10.0,40.0
7055,28,10,12.0,120.0
7055,35,10,7.0,70.0
7055,29,6,7.0,42.0
7055,25,10,9.0,90.0
7055,5,8,12.0,96.0
7055,39,10,5.0,50.0
7056,18,7,12.0,84.0
7057,12,1,17.0,17.0
7058,20,1,10.0,10.0
7058,41,10,3.0,30.0
7058,40,6,7.0,42.0
7058,19,8,11.0,88.0
7058,8,10,10.0,100.0
7058,4,1,11.0,11.0
7059,23,8,6.0,48.0
7060,17,10,10.0,100.0
7060,42,1,3.0,3.0
7061,35,6,7.0,42.0
7061,22,9,7.0,63.0
7061,2,1,11.0,11.0
7061,37,2,8.0,16.0
7062,18,1,12.0,12.0
1001,30,1,10.0,10.0
1001,37,3,8.0,24.0
1001,6,2,10.0,20.0
1001,33,1,6.0,6.0
1001,12,3,17.0,51.0
7063,7,5,11.0,55.0
7063,23,2,6.0,12.0
7064,7,2,11.0,22.0
7064,19,6,11.0,66.0
7065,7,2,11.0,22.0
7065,9,5,10.0,50.0
7066,38,4,6.0,24.0
1001,21,5,8.0,40.0
1001,21,3,8.0,24.0
1001,16,3,20.0,60.0
7067,42,2,3.0,6.0
7067,15,6,18.0,108.0
7068,13,10,12.0,120.0
7069,11,8,15.0,120.0
7070,26,5,10.0,50.0
7071,31,2,7.0,14.0
7071,38,10,6.0,60.0
7071,15,5,18.0,90.0
7072,31,10,7.0,70.0
1001,34,1,8.0,8.0
1001,12,4,17.0,68.0
7073,41,2,3.0,6.0
1001,22,3,7.0,21.0
1001,28,4,12.0,48.0
1001,18,5,12.0,60.0
7074,4,7,11.0,77.0
7075,25,7,9.0,63.0
7075,3,10,12.0,120.0
7075,20,2,10.0,20.0
7076,42,1,3.0,3.0
7076,2,4,11.0,44.0
7077,4,3,11.0,33.0
7078,34,3,8.0,24.0
7078,23,1,6.0,6.0
7078,19,10,11.0,110.0
7079,12,1,17.0,17.0
7079,43,10,3.0,30.0
7080,35,8,7.0,56.0
7081,3,10,12.0,120.0
7081,32,9,5.0,45.0
7082,29,7,7.0,49.0
7082,35,7,7.0,49.0
7083,40,6,7.0,42.0
7083,3,2,12.0,24.0
7084,6,10,10.0,100.0
7084,24,2,8.0,16.0
7085,5,2,12.0,24.0
7086,18,7,12.0,84.0
1001,3,3,12.0,36.0
7087,31,10,7.0,70.0
7087,41,9,3.0,27.0
1001,41,2,3.0,6.0
7088,2,1,11.0,11.0
7088,5,6,12.0,72.0
1001,29,1,7.0,7.0
1001,15,4,18.0,72.0
7089,41,9,3.0,27.0
7090,29,5,7.0,35.0
7091,31,6,7.0,42.0
7091,19,1,11.0,11.0
7091,17,6,10.0,60.0
7091,3,1,12.0,12.0
7092,25,5,9.0,45.0
7092,38,9,6.0,54.0
7092,27,8,9.0,72.0
7092,3,4,12.0,48.0
7092,19,10,11.0,110.0
7092,35,8,7.0,56.0
7092,8,9,10.0,90.0
7092,13,3,12.0,36.0
7092,36,6,9.0,54.0
7093,13,4,12.0,48.0
7093,9,10,10.0,100.0
7093,8,8,10.0,80.0
7093,14,9,14.0,126.0
7093,36,10,9.0,90.0
7093,24,3,8.0,24.0
7094,13,8,12.0,96.0
7094,32,3,5.0,15.0
7095,37,10,8.0,80.0
7095,39,9,5.0,45.0
7096,27,2,9.0,18.0
7096,42,5,3.0,15.0
7096,7,3,11.0,33.0
7096,39,6,5.0,30.0
7096,2,10,11.0,110.0
7097,13,5,12.0,60.0
7097,13,1,12.0,12.0
7097,42,6,3.0,18.0
7097,35,7,7.0,49.0
7097,27,6,9.0,54.0
7098,34,5,8.0,40.0
7098,35,5,7.0,35.0
7098,25,10,9.0,90.0
7099,4,8,11.0,88.0
7100,27,4,9.0,36.0
7100,32,1,5.0,5.0
7101,30,9,10.0,90.0
7101,3,1,12.0,12.0
7102,4,4,11.0,44.0
1001,6,2,10.0,20.0
1001,2,2,11.0,22.0
1001,42,2,3.0,6.0
1001,7,2,11.0,22.0
7103,32,2,5.0,10.0
7103,29,6,7.0,42.0
7103,24,6,8.0,48.0
7104,2,2,11.0,22.0
7104,18,7,12.0,84.0
7105,30,4,10.0,40.0
1001,25,4,9.0,36.0
1001,22,5,7.0,35.0
7106,34,8,8.0,64.0
7106,30,8,10.0,80.0
7107,22,3,7.0,21.0
7107,37,3,8.0,24.0
7107,34,3,8.0,24.0
7107,34,7,8.0,56.0
7107,38,5,6.0,30.0
7108,19,4,11.0,44.0
7108,37,10,8.0,80.0
7108,16,10,20.0,200.0
7109,16,5,20.0,100.0
7110,1,10,10.0,100.0
7111,15,2,18.0,36.0
7111,36,6,9.0,54.0
7111,15,2,18.0,36.0
7111,42,1,3.0,3.0
7111,40,5,7.0,35.0
7111,43,10,3.0,30.0
7111,38,1,6.0,6.0
7111,40,2,7.0,14.0
7111,26,2,10.0,20.0
7112,40,8,7.0,56.0
7112,41,10,3.0,30.0
7112,14,3,14.0,42.0
7112,31,10,7.0,70.0
7112,27,7,9.0,63.0
7112,27,7,9.0,63.0
7112,21,3,8.0,24.0
